gstin,is_fraud,fraud_type,fraud_probability,predicted_fraud,risk_level,anomaly_score,anomaly_flag,graph_risk_score,in_circular_ring
16ONHRQ0012W4Z2,0,none,7.32,0,LOW,9.77,0,44.81,0
03VNNGN8355O3ZM,0,none,7.31,0,LOW,15.41,0,46.79,0
16ISNVI7218O1ZO,0,none,7.31,0,LOW,10.02,0,35.18,0
37QWMRE4067W1ZU,0,none,7.3,0,LOW,12.15,0,26.04,0
10OUEVM6334H4ZL,0,none,7.3,0,LOW,10.69,0,40.16,0
10OGIHX7433H9ZX,0,none,7.29,0,LOW,8.03,0,39.53,0
36LVPRF4184K5ZN,0,none,7.29,0,LOW,10.92,0,46.07,0
36OBGYJ3928Y9ZU,0,none,7.28,0,LOW,14.92,0,42.29,0
05ZYICK6652X8Z2,0,none,7.28,0,LOW,18.32,0,39.68,0
21SWFGI1244O9Z0,0,none,7.28,0,LOW,14.46,0,39.44,0
03DLWAD9874A2ZR,0,none,7.28,0,LOW,6.99,0,40.260000000000005,0
33RAWTA8749Y3Z9,0,none,7.28,0,LOW,12.87,0,41.08,0
12MNKCI6740R6ZX,0,none,7.28,0,LOW,9.72,0,45.379999999999995,0
09JQPGR5258P3ZX,0,none,7.28,0,LOW,11.54,0,43.43,0
37ZAVKB7040W9ZW,0,none,7.28,0,LOW,20.92,0,39.45,0
22HYMTS3178U1ZO,0,none,7.27,0,LOW,3.14,0,36.64,0
12CGZPF4032B7ZY,0,none,7.27,0,LOW,7.22,0,24.46,0
14JRQBO1842T5Z8,0,none,7.27,0,LOW,19.78,0,41.35,0
23VEMRW7894P1ZR,0,none,7.25,0,LOW,3.36,0,37.32,0
12GKTTE9991H4ZA,0,none,7.24,0,LOW,22.51,0,46.33,0
09APDHP4232D2ZQ,0,none,7.24,0,LOW,9.89,0,43.879999999999995,0
19YFZUU0822C9Z0,0,none,7.24,0,LOW,10.99,0,36.66,0
23LKMWA6885K2ZM,0,none,7.24,0,LOW,16.02,0,41.92,0
04AITIZ3426J4ZE,0,none,7.23,0,LOW,18.31,0,38.5,0
32JAYEY2516H5ZM,0,none,7.23,0,LOW,56.92,1,25.58,0
10DOAAL3188C6ZM,0,none,7.22,0,LOW,2.82,0,38.71,0
21WVAES8624Z9ZN,0,none,7.22,0,LOW,17.83,0,25.18,0
29NZTMD8944V8Z4,0,none,7.21,0,LOW,12.0,0,35.92,0
11FCXQE7756V8ZR,0,none,7.21,0,LOW,5.65,0,41.65,0
19AKKWU7951Q7ZR,0,none,7.19,0,LOW,10.86,0,36.39,0
23BGCNC0258V7ZE,0,none,7.19,0,LOW,6.3,0,39.19,0
19ILGSZ7308W8ZD,0,none,7.19,0,LOW,7.44,0,41.46,0
09VHBFW7839X6ZV,0,none,7.19,0,LOW,19.3,0,25.82,0
20MZVLN6354P2Z8,0,none,7.18,0,LOW,52.19,1,23.44,0
16XCXBG2755X8ZJ,0,none,7.18,0,LOW,17.67,0,48.76,0
27XEFND7003S2ZN,0,none,7.17,0,LOW,9.85,0,39.19,0
08BFVPD0571O7Z2,0,none,7.17,0,LOW,10.48,0,26.78,0
18YGRNE4986N1ZC,0,none,7.16,0,LOW,14.43,0,33.34,0
02LVQIM1018K2Z6,0,none,7.16,0,LOW,15.83,0,39.89,0
10OLWNU1512N9Z2,0,none,7.16,0,LOW,20.96,0,33.69,0
15IICYJ7304J9ZH,0,none,7.15,0,LOW,13.34,0,41.6,0
19QRZTR3782F5Z2,0,none,7.15,0,LOW,7.98,0,43.34,0
01PILCX8063K6ZA,0,none,7.15,0,LOW,16.08,0,27.8,0
11WSHKC4559C8ZA,0,none,7.15,0,LOW,10.07,0,39.89,0
29RMYCX6166A8Z6,0,none,7.14,0,LOW,20.11,0,46.28,0
22TSYMZ7815H5ZA,0,none,7.14,0,LOW,5.05,0,40.29,0
24VHGTP7060K8ZJ,0,none,7.14,0,LOW,6.37,0,24.58,0
11NHZWN0745H5ZL,0,none,7.14,0,LOW,21.71,0,47.19,0
14KYNRB3586K9ZQ,0,none,7.13,0,LOW,8.03,0,28.19,0
19XMJHP6763Y7Z8,0,none,7.12,0,LOW,7.74,0,37.019999999999996,0
11YOAVJ5523S1ZE,0,none,7.12,0,LOW,14.31,0,43.980000000000004,0
02RLGST4897I9ZU,0,none,7.12,0,LOW,12.35,0,40.05,0
14TPXBH6397R3Z1,0,none,7.11,0,LOW,6.28,0,37.03,0
15WTDKS3465I6ZV,0,none,7.1,0,LOW,14.71,0,40.85,0
18XRRAT9072U3ZA,0,none,7.1,0,LOW,5.53,0,41.18,0
08RBVDF5312B7ZI,0,none,7.1,0,LOW,3.85,0,37.35,0
19PAYGX4699F6ZD,0,none,7.09,0,LOW,7.28,0,45.81,0
21OIIEN4744N1ZA,0,none,7.09,0,LOW,5.7,0,38.58,0
24XGCRY5804N6Z2,0,none,7.08,0,LOW,8.71,0,44.769999999999996,0
12KUPNI0149D3ZW,0,none,7.08,0,LOW,18.39,0,27.66,0
22XUROS4617N8ZJ,0,none,7.08,0,LOW,13.93,0,40.83,0
24ZXUDW8277R7ZF,0,none,7.08,0,LOW,5.21,0,39.260000000000005,0
27YHXSM6440K3ZR,0,none,7.07,0,LOW,11.29,0,39.629999999999995,0
10OAIBF2772N4ZP,0,none,7.07,0,LOW,7.16,0,35.67,0
16ICCHR8254U7Z2,0,none,7.06,0,LOW,5.32,0,40.09,0
07TCJOB1240W7ZK,0,none,7.06,0,LOW,24.2,0,30.02,0
10HGURO3622E8Z9,0,none,7.06,0,LOW,8.44,0,41.6,0
14TJTYJ5997X6Z3,0,none,7.06,0,LOW,2.43,0,38.260000000000005,0
24MIEQB9998C4Z0,0,none,7.05,0,LOW,9.7,0,45.370000000000005,0
12PLQUB6457F1ZJ,0,none,7.04,0,LOW,6.46,0,43.67,0
09CROWV9852Q8Z1,0,none,7.04,0,LOW,19.83,0,24.15,0
22WYVCQ0977U3ZO,0,none,7.04,0,LOW,3.37,0,41.32,0
05HAIWP1131A2ZC,0,none,7.03,0,LOW,30.14,1,36.72,0
24FSOJH7558I7ZB,0,none,7.03,0,LOW,4.2,0,42.34,0
05OKVHF9240L6ZW,0,none,7.03,0,LOW,12.58,0,40.379999999999995,0
24KKBKR7419P1ZG,0,none,7.03,0,LOW,5.37,0,39.91,0
11MRLBM6696U3ZT,0,none,7.02,0,LOW,9.14,0,40.39,0
08BCPCY7303U1ZT,0,none,7.02,0,LOW,18.08,0,40.94,0
01SQMMS6403T7ZU,0,none,7.02,0,LOW,9.72,0,26.16,0
01BZUTF5904P4ZA,0,none,7.02,0,LOW,11.6,0,23.96,0
21FWMYJ3446N3Z4,0,none,7.02,0,LOW,27.57,0,27.14,0
07FPALZ1491G8ZU,0,none,7.02,0,LOW,7.7,0,42.739999999999995,0
19TNIYS6811L7Z2,0,none,7.02,0,LOW,15.33,0,37.85,0
01KXLYX1402R7ZV,0,none,7.01,0,LOW,13.47,0,21.71,0
21TRBRX0175G9ZC,0,none,7.01,0,LOW,10.15,0,23.28,0
37JLVFX4954Y3ZP,0,none,7.01,0,LOW,6.96,0,36.370000000000005,0
19QRVLV6034V8Z4,0,none,7.01,0,LOW,3.27,0,40.93,0
33NSMYY9346S2Z0,0,none,7.01,0,LOW,9.39,0,36.72,0
10DYMBP1674K2ZV,0,none,7.01,0,LOW,5.17,0,42.64,0
02WLIFQ8740N9Z0,0,none,7.0,0,LOW,26.87,0,43.129999999999995,0
23MKAWP2737E3ZH,0,none,7.0,0,LOW,11.18,0,28.32,0
06AGASO0678X1ZZ,0,none,7.0,0,LOW,27.54,0,40.41,0
21XASZQ6702X1ZW,0,none,6.99,0,LOW,9.21,0,41.08,0
08VZUQN0946O9ZK,0,none,6.98,0,LOW,8.36,0,44.11,0
15NPEHU2313U3ZU,0,none,6.98,0,LOW,7.88,0,38.739999999999995,0
15JQQWF4535J6ZR,0,none,6.98,0,LOW,4.24,0,38.82,0
18BUEXC8768K5ZW,0,none,6.98,0,LOW,7.65,0,36.36,0
29HDACA9826U4Z1,0,none,6.97,0,LOW,7.19,0,39.519999999999996,0
08UROLJ9737H3ZI,0,none,6.97,0,LOW,16.01,0,42.36,0
06YNVOX3937Y8ZK,0,none,6.97,0,LOW,7.22,0,24.7,0
17IHAKP6278B1Z5,0,none,6.96,0,LOW,10.2,0,41.14,0
20DHLIK0104K2ZF,0,none,6.96,0,LOW,16.42,0,48.76,0
13JXWYA8201J7ZB,0,none,6.93,0,LOW,10.2,0,27.38,0
12GDVDX2503M9Z9,0,none,6.93,0,LOW,7.07,0,37.22,0
21UWPPF0357Y8ZI,0,none,6.93,0,LOW,11.33,0,42.66,0
14EJEGP1763F1Z5,0,none,6.93,0,LOW,7.48,0,40.6,0
33SLKEQ8923X1ZR,0,none,6.92,0,LOW,15.45,0,31.4,0
07GTDFO6069U8Z4,0,none,6.92,0,LOW,17.32,0,25.56,0
19SPRJX8660K4ZP,0,none,6.91,0,LOW,9.28,0,36.22,0
29FQGJG7268R7ZW,0,none,6.91,0,LOW,23.93,0,37.78,0
11BGSJX7129V8Z9,0,none,6.91,0,LOW,35.1,1,21.09,0
12HDHLX2997H5ZJ,0,none,6.91,0,LOW,1.05,0,41.78,0
23XCXLL5491F1ZH,0,none,6.9,0,LOW,8.02,0,37.57,0
17SSMRQ9583L7ZB,0,none,6.89,0,LOW,17.24,0,42.22,0
01FGDKK4386V1Z8,0,none,6.89,0,LOW,11.78,0,24.27,0
12LTRQH1583B8ZI,0,none,6.89,0,LOW,60.78,1,42.0,0
15LIOVQ4005O4ZG,0,none,6.88,0,LOW,14.22,0,35.629999999999995,0
22KXWVC6263A7ZR,0,none,6.88,0,LOW,67.8,1,40.6,0
24MRAUB0743M7ZN,0,none,6.87,0,LOW,8.68,0,38.22,0
33PTDUK1992M8Z3,0,none,6.87,0,LOW,20.61,0,46.3,0
06UNHSG3384P3ZF,0,none,6.86,0,LOW,10.14,0,28.56,0
16RVKVI2739O9ZP,0,none,6.85,0,LOW,68.84,1,29.69,0
37NSVNU1852P2ZU,0,none,6.85,0,LOW,8.85,0,39.41,0
10MBFXY2699Q7ZN,0,none,6.85,0,LOW,39.06,1,56.51,0
03TMQOF6475U9ZQ,0,none,6.84,0,LOW,12.9,0,39.34,0
04ONPGF6877G5ZV,0,none,6.84,0,LOW,14.51,0,39.980000000000004,0
16BKKTT8442H9ZZ,0,none,6.83,0,LOW,7.86,0,29.57,0
02DOTYR8209T1ZW,0,none,6.83,0,LOW,14.02,0,43.92,0
14QCAST7842T7ZM,0,none,6.83,0,LOW,16.68,0,47.49,0
11DXDXU8918H8ZQ,0,none,6.83,0,LOW,48.2,1,29.53,0
19OBZSZ5846A2Z4,0,none,6.83,0,LOW,9.59,0,41.620000000000005,0
37MAWDD4230V9Z9,0,none,6.82,0,LOW,10.12,0,23.92,0
20GTPEQ1474V7ZL,0,none,6.81,0,LOW,15.66,0,33.61,0
05LNTVN2359U2ZI,0,none,6.81,0,LOW,18.63,0,46.16,0
36NDWZM8242O5Z0,0,none,6.8,0,LOW,55.26,1,37.09,0
10PPYFG3774J5ZT,0,none,6.79,0,LOW,12.91,0,38.78,0
07WXAMR0519I6ZO,0,none,6.79,0,LOW,23.21,0,43.78,0
09UGSKY9851E3ZD,0,none,6.79,0,LOW,24.09,0,36.16,0
06JJEBL2851W2ZF,0,none,6.79,0,LOW,7.16,0,22.4,0
18EMPCL3396A4ZO,0,none,6.78,0,LOW,20.48,0,37.739999999999995,0
10IMYWD0389I3ZN,0,none,6.78,0,LOW,6.48,0,26.36,0
13KFVRM1267J1ZG,0,none,6.78,0,LOW,54.56,1,24.88,0
20IOVWH1172R3ZQ,0,none,6.78,0,LOW,24.92,0,45.7,0
19WVNVX1504D4ZI,0,none,6.77,0,LOW,16.6,0,28.09,0
33RFTDF9812O8Z6,0,none,6.77,0,LOW,44.18,1,22.64,0
37WWLLR8403W5ZJ,0,none,6.77,0,LOW,11.12,0,25.99,0
05DPMRV3196J3ZQ,0,none,6.77,0,LOW,22.14,0,22.01,0
07HCVRW6281N2ZA,0,none,6.77,0,LOW,19.53,0,43.989999999999995,0
19SNTQH1726M7ZY,0,none,6.76,0,LOW,2.48,0,24.34,0
03ASOPG5067T5ZB,0,none,6.76,0,LOW,24.89,0,39.620000000000005,0
37LKEWF3391K2ZZ,0,none,6.76,0,LOW,12.12,0,35.72,0
17RJWVK9240S8ZR,0,none,6.76,0,LOW,9.64,0,38.79,0
36YOZPL7509Q6ZG,0,none,6.76,0,LOW,13.6,0,24.2,0
24ZDWKS9053N1ZA,0,none,6.76,0,LOW,12.78,0,28.98,0
21IDAXM8746C1ZQ,0,none,6.75,0,LOW,3.92,0,40.03,0
16RZVOR3809J4ZU,0,none,6.75,0,LOW,12.02,0,38.06,0
20KCJXW5651J3ZX,0,none,6.75,0,LOW,15.93,0,39.019999999999996,0
08HQJPQ9242D5ZX,0,none,6.74,0,LOW,22.12,0,30.87,0
20QKLXD7407A9ZS,0,none,6.74,0,LOW,9.4,0,31.45,0
15LUTGH6740R9ZY,0,none,6.74,0,LOW,15.91,0,45.129999999999995,0
08FCKJN4143E7Z3,0,none,6.74,0,LOW,17.12,0,26.91,0
19QNVIB8954D6ZB,0,none,6.73,0,LOW,9.37,0,34.91,0
15RVIFO6239B2ZS,0,none,6.73,0,LOW,51.9,1,27.45,0
11OLVSW4451P5ZJ,0,none,6.72,0,LOW,6.53,0,41.56,0
24BHWMC0104T4Z6,0,none,6.72,0,LOW,6.15,0,27.96,0
09XKTPZ8376U8ZW,0,none,6.72,0,LOW,20.99,0,37.56,0
05HMDBW0956G4ZF,0,none,6.72,0,LOW,6.72,0,44.53,0
08VSVTS0551G5ZC,0,none,6.71,0,LOW,10.01,0,39.61,0
10MLGMF5761X8ZC,0,none,6.71,0,LOW,4.68,0,39.05,0
05WQEZG8745A7ZW,0,none,6.7,0,LOW,45.87,1,43.25,0
37LJNVB3600Z9ZN,0,none,6.7,0,LOW,12.79,0,40.65,0
33XMJPT2170H5Z3,0,none,6.7,0,LOW,12.29,0,37.29,0
32QOBPI1028C1Z9,0,none,6.7,0,LOW,14.54,0,35.71,0
29IRJIE2694B1ZC,0,none,6.7,0,LOW,4.98,0,28.32,0
09ZXXQZ8711K8ZM,0,none,6.7,0,LOW,13.15,0,45.629999999999995,0
07ZTDQP7641K4ZZ,0,none,6.69,0,LOW,21.62,0,45.06,0
09WTZGA9919W4Z0,0,none,6.69,0,LOW,4.5,0,42.72,0
15FRIOX3949L2ZA,0,none,6.68,0,LOW,14.19,0,44.6,0
05FDAZY4600N9ZT,0,none,6.68,0,LOW,16.3,0,32.980000000000004,0
11QOFXR7996F3ZB,0,none,6.68,0,LOW,6.98,0,41.08,0
15TWTUY3556M7ZW,0,none,6.68,0,LOW,2.7,0,40.91,0
23MWOXD7469X7Z8,0,none,6.68,0,LOW,10.72,0,30.69,0
13MOZEY4306X8Z5,0,none,6.66,0,LOW,8.24,0,38.61,0
29FSPMD2653Z4ZY,0,none,6.65,0,LOW,5.04,0,28.14,0
13CDTWA6796M2ZJ,0,none,6.65,0,LOW,15.84,0,23.04,0
16PVZOR1492G9Z7,0,none,6.65,0,LOW,26.42,0,44.75,0
36UWIHN9624H6ZK,0,none,6.64,0,LOW,8.11,0,36.22,0
14KPRZU1114F4Z6,0,none,6.64,0,LOW,4.0,0,24.48,0
27EDRPX3288M4ZI,0,none,6.64,0,LOW,21.21,0,40.69,0
08XDLRT9471N2Z5,0,none,6.63,0,LOW,5.51,0,39.21,0
09HGNGS1939Y9Z2,0,none,6.63,0,LOW,39.75,1,39.129999999999995,0
19WUVFY5951M3ZQ,0,none,6.63,0,LOW,11.91,0,40.47,0
06LDNIA6313I3Z9,0,none,6.62,0,LOW,7.98,0,26.56,0
27ZGRZQ1824H4Z4,0,none,6.62,0,LOW,9.2,0,38.120000000000005,0
15URCXK9004B2Z6,0,none,6.62,0,LOW,10.13,0,38.56,0
05IIUBF8567Y8ZX,0,none,6.62,0,LOW,38.92,1,23.45,0
11KVMEA0445Z9ZN,0,none,6.61,0,LOW,6.13,0,24.56,0
11EDCRX0031D6ZZ,0,none,6.61,0,LOW,7.29,0,39.510000000000005,0
27DREYC3709Q6ZV,0,none,6.61,0,LOW,24.1,0,42.47,0
01TEGSV4644S1Z1,0,none,6.6,0,LOW,12.03,0,44.2,0
14RIKGN6586Q3Z5,0,none,6.6,0,LOW,55.05,1,39.82,0
10MMTAK6492O7ZJ,0,none,6.6,0,LOW,18.12,0,41.2,0
02DSLSR9791T4ZC,0,none,6.59,0,LOW,24.38,0,28.96,0
19NKJHH7264N7ZM,0,none,6.58,0,LOW,20.72,0,39.6,0
33QLVYT1054C2ZD,0,none,6.58,0,LOW,75.03,1,24.01,0
13TNQCO1837K6Z4,0,none,6.58,0,LOW,15.57,0,39.04,0
09ERKNI9310X1ZT,0,none,6.58,0,LOW,14.89,0,40.93,0
19EEVZQ1896I1ZA,0,none,6.57,0,LOW,16.69,0,36.769999999999996,0
07VWGCI9184K2ZT,0,none,6.57,0,LOW,3.62,0,27.16,0
27YPWET0044T8Z0,0,none,6.56,0,LOW,13.83,0,22.53,0
15RYVKX6290J6ZM,0,none,6.56,0,LOW,38.84,1,25.86,0
23TEMMF9041R2ZR,0,none,6.56,0,LOW,4.02,0,23.91,0
12MQXMC7997G7ZV,0,none,6.56,0,LOW,1.92,0,41.45,0
01EEABN4300U9Z4,0,none,6.56,0,LOW,23.51,0,38.989999999999995,0
19GSJTN5238D1ZF,0,none,6.55,0,LOW,18.43,0,44.519999999999996,0
27FUVFQ9079I8ZH,0,none,6.55,0,LOW,12.3,0,42.760000000000005,0
36RKPUG4025Y9Z1,0,none,6.55,0,LOW,21.14,0,43.08,0
06GHHDE6208V3ZO,0,none,6.55,0,LOW,25.5,0,39.879999999999995,0
37KVTWU6932B4Z9,0,none,6.54,0,LOW,30.38,1,44.56,0
32JUOYJ4418Q8ZS,0,none,6.54,0,LOW,12.52,0,45.04,0
24RIUXS6957K8ZW,0,none,6.54,0,LOW,16.18,0,39.68,0
17ELWZF7177N2ZH,0,none,6.53,0,LOW,13.25,0,28.21,0
03YVIPL2263S7ZV,0,none,6.53,0,LOW,12.73,0,37.46,0
24IDBWQ8336U3ZQ,0,none,6.52,0,LOW,19.36,0,47.07,0
18FMXTJ0677P4ZA,0,none,6.52,0,LOW,45.95,1,45.39,0
29DMUKK8359P9Z4,0,none,6.52,0,LOW,11.46,0,36.519999999999996,0
12EBWDS2248I1ZU,0,none,6.51,0,LOW,5.45,0,40.370000000000005,0
01TOFHY6804T8ZD,0,none,6.51,0,LOW,34.9,1,40.17,0
36VKXLT5563S1Z1,0,none,6.5,0,LOW,6.42,0,36.72,0
23NUZOH0073Z7ZM,0,none,6.5,0,LOW,13.37,0,24.09,0
24ZJKUF7192Q8ZR,0,none,6.49,0,LOW,57.78,1,44.46,0
12GUSMN5875J1Z8,0,none,6.49,0,LOW,7.4,0,37.19,0
24JNEUB8255I6ZE,0,none,6.48,0,LOW,7.65,0,37.18,0
21MFKHD5786F3Z6,0,none,6.48,0,LOW,10.76,0,25.05,0
23QVJOS9425E2Z2,0,none,6.48,0,LOW,14.01,0,22.84,0
10VILRN6810S7ZG,0,none,6.48,0,LOW,5.1,0,41.480000000000004,0
03BTVPT3406T9ZZ,0,none,6.47,0,LOW,11.55,0,23.89,0
37BEWRB8837A8ZG,0,none,6.47,0,LOW,11.44,0,36.989999999999995,0
20JWZTH2422O4ZM,0,none,6.46,0,LOW,7.74,0,39.370000000000005,0
29RKAQB5082Z4ZV,0,none,6.46,0,LOW,12.89,0,36.379999999999995,0
03UTHZA7594J1ZQ,0,none,6.46,0,LOW,27.54,0,43.6,0
22ADCIM9532O4ZV,0,none,6.46,0,LOW,8.34,0,42.03,0
37EDWQJ0930E4ZF,0,none,6.45,0,LOW,11.81,0,39.739999999999995,0
20GIOQY8084H4Z7,0,none,6.45,0,LOW,6.27,0,23.11,0
12ZMCBZ0167D9ZK,0,none,6.44,0,LOW,5.24,0,27.14,0
11ESBRN9671U9ZZ,0,none,6.44,0,LOW,2.92,0,39.35,0
36SDZPG1550D8ZH,0,none,6.44,0,LOW,44.76,1,28.66,0
04JRMPE4356A2ZJ,0,none,6.44,0,LOW,6.66,0,26.53,0
18AXLCD1828P4ZL,0,none,6.44,0,LOW,4.48,0,36.05,0
24CRDQZ5051C8ZT,0,none,6.43,0,LOW,12.81,0,38.55,0
03NEOOK7327H8ZO,0,none,6.43,0,LOW,17.33,0,33.769999999999996,0
17CNUDG6876Z8ZZ,0,none,6.43,0,LOW,11.92,0,40.07,0
03CLHBT7137M9ZB,0,none,6.42,0,LOW,8.19,0,40.47,0
32GQHNK4491W8ZZ,0,none,6.42,0,LOW,13.43,0,40.879999999999995,0
16QOPYZ0319V3Z4,0,none,6.42,0,LOW,11.0,0,38.32,0
37WHWKE7751A7ZN,0,none,6.42,0,LOW,8.79,0,39.08,0
27HWLSM5276Z9ZO,0,none,6.42,0,LOW,27.33,0,39.739999999999995,0
17QXGVF0451U3ZR,0,none,6.42,0,LOW,46.03,1,35.55,0
37TSOCM2817K8ZB,0,none,6.41,0,LOW,17.44,0,38.43,0
05JFBXU2339G7Z4,0,none,6.41,0,LOW,20.94,0,37.68,0
29EVRFL6852R6ZH,0,none,6.41,0,LOW,5.23,0,40.07,0
15WUVAM0049D5ZP,0,none,6.4,0,LOW,12.58,0,42.019999999999996,0
32KATCD8952W1ZX,0,none,6.4,0,LOW,3.32,0,37.07,0
32MGAHQ8841W6Z7,0,none,6.4,0,LOW,72.65,1,26.32,0
21UXRFA3692A4ZZ,0,none,6.4,0,LOW,8.36,0,35.39,0
05QCZXH8856R8ZE,0,none,6.36,0,LOW,7.09,0,40.629999999999995,0
09MXUIG6118S1ZI,0,none,6.36,0,LOW,6.02,0,39.83,0
03GRSJI8339C7ZX,0,none,6.36,0,LOW,17.9,0,36.94,0
10HCKBB0800J2ZM,0,none,6.35,0,LOW,5.87,0,38.480000000000004,0
33DFBBA1696B8ZZ,0,none,6.34,0,LOW,8.3,0,38.81,0
22DHCAQ1200M5ZU,0,none,6.34,0,LOW,14.4,0,46.35,0
03IDTJM4966E4ZY,0,none,6.34,0,LOW,5.25,0,40.1,0
23JPFBH6485A6Z3,0,none,6.34,0,LOW,22.67,0,28.93,0
07UCGNL7617G6ZU,0,none,6.34,0,LOW,20.27,0,39.96,0
22UTJRP9368M5ZJ,0,none,6.33,0,LOW,8.46,0,40.620000000000005,0
36SSMPV3587Q6Z0,0,none,6.33,0,LOW,13.53,0,49.14,0
24KNITB0866D3ZL,0,none,6.32,0,LOW,5.99,0,43.08,0
08HODSU0247D1Z5,0,none,6.31,0,LOW,12.48,0,43.78,0
36OAIEU9401O8ZL,0,none,6.31,0,LOW,25.34,0,42.44,0
24JKONU5503N2ZY,0,none,6.31,0,LOW,10.9,0,40.09,0
15YXOZV4683H9ZN,0,none,6.31,0,LOW,8.68,0,23.99,0
06GVTDJ9755N5ZM,0,none,6.3,0,LOW,12.53,0,42.519999999999996,0
07LNAIC3296B5Z4,0,none,6.3,0,LOW,64.34,1,35.96,0
04ADTGE0520C1ZA,0,none,6.3,0,LOW,9.57,0,43.05,0
13KKTLK3337G4ZN,0,none,6.3,0,LOW,11.9,0,26.47,0
32HIRZH9570S9ZN,0,none,6.3,0,LOW,18.78,0,37.53,0
03NGHEW4145N2ZE,0,none,6.29,0,LOW,56.34,1,24.1,0
19NLEWD2277G3ZZ,0,none,6.29,0,LOW,13.34,0,37.29,0
27DYGDO0459E4ZU,0,none,6.28,0,LOW,20.66,0,41.739999999999995,0
10BVCLE1503X6ZB,0,none,6.27,0,LOW,10.33,0,40.480000000000004,0
24MPGEJ2700G2ZJ,0,none,6.27,0,LOW,16.29,0,42.760000000000005,0
14TIZXR0290Z1ZP,0,none,6.27,0,LOW,3.32,0,37.41,0
33PZPST8201M8ZL,0,none,6.27,0,LOW,66.13,1,39.32,0
19OOUBI9032M9ZM,0,none,6.26,0,LOW,12.44,0,23.25,0
19ZCXWE4655M5Z0,0,none,6.25,0,LOW,12.86,0,26.22,0
10WRERE3496N6ZB,0,none,6.23,0,LOW,6.16,0,37.56,0
14ALDID6271I3ZR,0,none,6.23,0,LOW,11.92,0,42.08,0
23JKMZD2943I8Z4,0,none,6.23,0,LOW,25.36,0,46.25,0
32XVBPL1420W4ZE,0,none,6.21,0,LOW,15.47,0,37.68,0
33DJJOV6593X5Z5,0,none,6.21,0,LOW,22.53,0,40.1,0
03ZIXYW5969B3ZX,0,none,6.21,0,LOW,29.6,1,32.7,0
33TIINI1132W5ZJ,0,none,6.2,0,LOW,18.08,0,37.66,0
13IRUXP9310I2ZO,0,none,6.2,0,LOW,29.21,1,35.82,0
21DSQVU1032S3ZX,0,none,6.2,0,LOW,14.02,0,29.16,0
23LYKNQ4552F7Z5,0,none,6.2,0,LOW,9.09,0,42.35,0
17UAPTQ7838N5ZC,0,none,6.19,0,LOW,47.93,1,38.239999999999995,0
37DLXAJ7661C7ZG,0,none,6.18,0,LOW,60.78,1,43.879999999999995,0
33LLBWG9863Q5ZQ,0,none,6.18,0,LOW,11.84,0,39.86,0
33TWECG0260T4Z9,0,none,6.17,0,LOW,8.2,0,41.56,0
36FMMNB8279R8ZL,0,none,6.16,0,LOW,9.38,0,40.41,0
16ZDMOJ0423Z8Z3,0,none,6.15,0,LOW,9.62,0,30.4,0
32OEONX2208L7ZO,0,none,6.15,0,LOW,39.88,1,41.019999999999996,0
37BGMXG9554B7ZQ,0,none,6.15,0,LOW,13.34,0,35.519999999999996,0
12IEZRR0399V5ZZ,0,none,6.15,0,LOW,14.16,0,42.980000000000004,0
27EBNUA7352I9Z1,0,none,6.15,0,LOW,11.07,0,38.510000000000005,0
15VFAPR8931B4ZK,0,none,6.15,0,LOW,26.38,0,24.57,0
21KHGZB8286W6Z9,0,none,6.14,0,LOW,2.54,0,24.31,0
17NTOCG4058C7ZJ,0,none,6.14,0,LOW,15.09,0,44.5,0
20LQHBN1447B9Z6,0,none,6.14,0,LOW,53.63,1,36.22,0
12IKQMZ6109S1ZG,0,none,6.13,0,LOW,10.15,0,41.59,0
02LVDVX2107I3ZH,0,none,6.13,0,LOW,34.9,1,48.51,0
19VIWAO8531W8ZK,0,none,6.12,0,LOW,18.3,0,33.22,0
11XNUAB9989C5Z1,0,none,6.12,0,LOW,11.89,0,39.97,0
19UTDAU1465F4Z2,0,none,6.12,0,LOW,18.14,0,42.61,0
11HDEYU9619W6ZO,0,none,6.12,0,LOW,6.21,0,26.18,0
15NSEIX1965K3ZI,0,none,6.11,0,LOW,7.36,0,20.43,0
18FFBQF9802V8ZN,0,none,6.11,0,LOW,68.28,1,31.54,0
15GKEQL0615M1ZN,0,none,6.11,0,LOW,30.09,1,53.36,0
29SDBMA2869W6ZF,0,none,6.11,0,LOW,16.78,0,21.46,0
20INADX5896V7Z7,0,none,6.1,0,LOW,20.75,0,45.36,0
20NZSNO6870L3ZP,0,none,6.1,0,LOW,4.2,0,40.64,0
11VDAIZ9378U5ZJ,0,none,6.1,0,LOW,6.21,0,47.67,0
16JMBGA1117E6ZA,0,none,6.1,0,LOW,15.85,0,36.95,0
06PEYZQ7729P5ZX,0,none,6.1,0,LOW,3.11,0,38.89,0
15SJLZZ6226B7ZI,0,none,6.09,0,LOW,24.3,0,41.379999999999995,0
10ZHVVN9376T1ZH,0,none,6.09,0,LOW,61.32,1,41.519999999999996,0
24MDAVR7603B2ZT,0,none,6.09,0,LOW,7.35,0,26.71,0
36AEDGU6189P1ZD,0,none,6.09,0,LOW,15.0,0,40.620000000000005,0
19LZOIS1677P2Z3,0,none,6.08,0,LOW,15.12,0,48.55,0
